parent,name*,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,glossaryStatus,extension
,634457935.3,2763000000.0,2245000000,,,,5515000000,,,,
,634457935.3,2361000000.0,1456000000,,,,5033000000,,,,
,634457935.3,2181000000.0,1737000000,,,,5181000000,,,,
,634457935.3,696000000.0,512000000,,,,1722000000,,,,
,634457935.3,665000000.0,505000000,,,,1637000000,,,,
,634457935.3,468000000.0,316000000,,,,1539000000,,,,
,634457935.3,624000000.0,348000000,,,,1617000000,,,,
,634457935.3,953000000.0,703000000,,,,2556000000,,,,
,634457935.3,957000000.0,681000000,,,,2637000000,,,,
,634457935.3,894000000.0,647000000,,,,2643000000,,,,
,634457935.3,967000000.0,698000000,,,,2540000000,,,,
,634457935.3,5630000000.0,3738000000,,,,19290000000,,,,
,634457935.3,4411000000.0,3329000000,,,,18286000000,,,,
,634457935.3,4416000000.0,3380000000,,,,18270000000,,,,
,634457935.3,2770000000.0,2019000000,,,,16967000000,,,,
,634457935.3,421000000.0,328000000,,,,884000000,,,,
,634457935.3,448000000.0,350000000,,,,895000000,,,,
,634457935.3,278000000.0,215000000,,,,751000000,,,,
,634457935.3,259000000.0,211000000,,,,705000000,,,,
,634457935.3,383300000.0,281400000,,,,767600000,,,,
,634457935.3,460200000.0,378900000,,,,898400000,,,,
,634457935.3,416500000.0,329000000,,,,820600000,,,,
,634457935.3,261100000.0,201400000,,,,933000000,,,,
,634457935.3,3080000000.0,2091000000,,,,5318000000,,,,
,634457935.3,1714000000.0,982000000,,,,4138000000,,,,
,634457935.3,-1086000000.0,-772000000,,,,1968000000,,,,
,634457935.3,-512000000.0,-450000000,,,,1619000000,,,,
,634457935.3,498000000.0,419000000,,,,2061000000,,,,
,634457935.3,-44000000.0,43000000,,,,1655000000,,,,
,634457935.3,621000000.0,493000000,,,,2015000000,,,,
,634457935.3,211000000.0,190000000,,,,1559000000,,,,
,634457935.3,143200000.0,1500000,,,,1229600000,,,,
,634457935.3,-910800000.0,-908100000,,,,1121900000,,,,
,634457935.3,485300000.0,382900000,,,,1043300000,,,,
,634457935.3,1468600000.0,1280900000,,,,1316200000,,,,
,634457935.3,323535000.0,286796000,,,,389696000,,,,
,634457935.3,252452000.0,193440000,,,,315940000,,,,
,634457935.3,246815000.0,200285000,,,,305810000,,,,
,634457935.3,201883000.0,165533000,,,,217717000,,,,
,238000000.0,516000000.0,449000000,,,,1309000000,,,,
,222000000.0,825000000.0,599000000,,,,1156000000,,,,
,228000000.0,330000000.0,252000000,,,,1273000000,,,,
,213000000.0,450000000.0,427000000,,,,1125000000,,,,
,293000000.0,1302000000.0,970000000,,,,2617000000,,,,
,281000000.0,791000000.0,600000000,,,,1758000000,,,,
,305000000.0,-70000000.0,41000000,,,,1095000000,,,,
,284000000.0,-507000000.0,-392000000,,,,566000000,,,,
,634457935.3,2291000000.0,1670000000,,,,7942000000,,,,
,634457935.3,1650000000.0,1220000000,,,,5862000000,,,,
,634457935.3,1319000000.0,951000000,,,,5691000000,,,,
,634457935.3,1420000000.0,1166000000,,,,5750000000,,,,
,634457935.3,41304000.0,30464000,,,,262146000,,,,
,634457935.3,163015000.0,126354000,,,,319340000,,,,
,634457935.3,151853000.0,131206000,,,,249079000,,,,
,634457935.3,-21979000.0,-14961000,,,,166115000,,,,
,634457935.3,339000000.0,334000000,,,,1089000000,,,,
,634457935.3,128000000.0,58000000,,,,1023000000,,,,
,634457935.3,512000000.0,508000000,,,,991000000,,,,
,634457935.3,168000000.0,163000000,,,,999000000,,,,
,634457935.3,1279000000.0,968000000,,,,1760000000,,,,
,634457935.3,1530000000.0,1173000000,,,,1689000000,,,,
,634457935.3,937000000.0,706000000,,,,1461000000,,,,
,634457935.3,994000000.0,760000000,,,,1583000000,,,,
,276000000.0,779000000.0,600000000,,,,1478000000,,,,
,260000000.0,783000000.0,603000000,,,,1486000000,,,,
,255000000.0,635000000.0,501000000,,,,1405000000,,,,
,224000000.0,686000000.0,501000000,,,,1305000000,,,,
,634457935.3,3735000000.0,2783000000,,,,12906000000,,,,
,634457935.3,2970000000.0,2223000000,,,,12202000000,,,,
,634457935.3,1225000000.0,973000000,,,,11709000000,,,,
,634457935.3,1806000000.0,1224000000,,,,11516000000,,,,
,634457935.3,1415600000.0,1115500000,,,,1959200000,,,,
,634457935.3,1179900000.0,929500000,,,,1682400000,,,,
,634457935.3,1034300000.0,791800000,,,,1503400000,,,,
,634457935.3,1056100000.0,829000000,,,,1553100000,,,,
,426000000.0,2043000000.0,1785000000,,,,4397000000,,,,
,380000000.0,2083000000.0,1702000000,,,,4282000000,,,,
,395800000.0,1541500000.0,1240100000,,,,3993900000,,,,
,342600000.0,1021500000.0,883500000,,,,3642700000,,,,
,634457935.3,306000000.0,368500000,,,,539400000,,,,
,634457935.3,132300000.0,128700000,,,,337400000,,,,
,634457935.3,105700000.0,96000000,,,,315400000,,,,
,634457935.3,32500000.0,36100000,,,,301300000,,,,
,634457935.3,394458000.0,259754000,,,,929730000,,,,
,634457935.3,432340000.0,293820000,,,,951233000,,,,
,634457935.3,376756000.0,237403000,,,,881671000,,,,
,634457935.3,327371000.0,173773000,,,,848441000,,,,
,394000000.0,2158000000.0,1667000000,,,,3256000000,,,,
,377000000.0,2320000000.0,1789000000,,,,3615000000,,,,
,366000000.0,1532000000.0,1224000000,,,,2625000000,,,,
,388000000.0,1088000000.0,758000000,,,,2702000000,,,,
,634457935.3,1532000000.0,1212000000,,,,1695000000,,,,
,634457935.3,776000000.0,652000000,,,,487000000,,,,
,634457935.3,-1515000000.0,-1177000000,,,,-1597000000,,,,
,634457935.3,-1108000000.0,-755000000,,,,-922000000,,,,
,37000000.0,149000000.0,117000000,,,,579000000,,,,
,115000000.0,122900000.0,98500000,,,,582100000,,,,
,115000000.0,66700000.0,53800000,,,,474600000,,,,
,115000000.0,-119900000.0,-95400000,,,,176100000,,,,
,634457935.3,304000000.0,256000000,,,,1655000000,,,,
,634457935.3,-32000000.0,213000000,,,,1291000000,,,,
,634457935.3,-110000000.0,-102000000,,,,511000000,,,,
,634457935.3,-193000000.0,-92000000,,,,409000000,,,,
,129100000.0,76700000.0,62900000,,,,417100000,,,,
,109400000.0,21200000.0,40300000,,,,343900000,,,,
,119200000.0,81300000.0,355200000,,,,399100000,,,,
,87700000.0,75100000.0,72200000,,,,340400000,,,,
,634457935.3,288000000.0,220000000,,,,962000000,,,,
,634457935.3,-958000000.0,-739000000,,,,577000000,,,,
,634457935.3,-1409000000.0,-1113000000,,,,522000000,,,,
,634457935.3,-3092000000.0,-2393000000,,,,233000000,,,,
,634457935.3,173380000.0,121254000,,,,713617000,,,,
,634457935.3,402223000.0,385920000,,,,638958000,,,,
,634457935.3,62830000.0,57691000,,,,673352000,,,,
,634457935.3,14599000.0,-138000,,,,621274000,,,,
,634457935.3,2222000000.0,1698000000,,,,3299000000,,,,
,634457935.3,2079000000.0,1593000000,,,,3051000000,,,,
,634457935.3,1015000000.0,799000000,,,,2095000000,,,,
,634457935.3,959000000.0,771000000,,,,1853000000,,,,
,634457935.3,297000000.0,140000000,,,,1823000000,,,,
,634457935.3,416000000.0,271000000,,,,1797000000,,,,
,634457935.3,319000000.0,300000000,,,,1559000000,,,,
,634457935.3,456000000.0,271000000,,,,1737000000,,,,
,634457935.3,297000000.0,140000000,,,,1823000000,,,,
,634457935.3,416000000.0,271000000,,,,1797000000,,,,
,634457935.3,319000000.0,300000000,,,,1559000000,,,,
,634457935.3,456000000.0,271000000,,,,1737000000,,,,
,634457935.3,898989000.0,671047000,,,,1601037000,,,,
,634457935.3,857412000.0,630224000,,,,1536647000,,,,
,634457935.3,989709000.0,732632000,,,,1615425000,,,,
,634457935.3,806473000.0,504599000,,,,1526979000,,,,
,634457935.3,868458000.0,677749000,,,,2755668000,,,,
,634457935.3,831956000.0,642743000,,,,2736695000,,,,
,634457935.3,732832000.0,574260000,,,,2568240000,,,,
,634457935.3,1003301000.0,787601000,,,,2818235000,,,,
,634457935.3,486900000.0,374500000,,,,1967000000,,,,
,634457935.3,647400000.0,502800000,,,,2160400000,,,,
,634457935.3,427300000.0,330000000,,,,1935300000,,,,
,634457935.3,339900000.0,261500000,,,,1927600000,,,,
,634457935.3,222000000.0,285000000,,,,1510000000,,,,
,634457935.3,1192000000.0,1008000000,,,,1886000000,,,,
,634457935.3,1021000000.0,682000000,,,,1762000000,,,,
,634457935.3,2000000.0,356000000,,,,1998000000,,,,
,634457935.3,145093000.0,116619000,,,,291350000,,,,
,634457935.3,149638000.0,117761000,,,,277791000,,,,
,634457935.3,189565000.0,151897000,,,,382448000,,,,
,634457935.3,123773000.0,99129000,,,,253833000,,,,
,34400000.0,327519000.0,263756000,,,,756773000,,,,
,41200000.0,323344000.0,264508000,,,,777011000,,,,
,41200000.0,289250000.0,232769000,,,,725455000,,,,
,142101000.0,220408000.0,182106000,,,,658535000,,,,
,228000000.0,2456000000.0,1901000000,,,,3247000000,,,,
,194000000.0,1323000000.0,991000000,,,,1820000000,,,,
,214000000.0,1816000000.0,1236000000,,,,1567000000,,,,
,193000000.0,42000000.0,-25000000,,,,1341000000,,,,
,634457935.3,201000000.0,179000000,,,,885000000,,,,
,634457935.3,425000000.0,397000000,,,,1026000000,,,,
,634457935.3,324000000.0,275000000,,,,949000000,,,,
,634457935.3,540000000.0,476000000,,,,1061000000,,,,
,634457935.3,734000000.0,765000000,,,,2854000000,,,,
,634457935.3,1025000000.0,992000000,,,,3029000000,,,,
,634457935.3,-319000000.0,-63000000,,,,2564000000,,,,
,634457935.3,1339000000.0,1304000000,,,,3420000000,,,,
,634457935.3,85388000.0,79362000,,,,193897000,,,,
,634457935.3,166418000.0,168816000,,,,194057000,,,,
,634457935.3,71520000.0,71823000,,,,183094000,,,,
,634457935.3,40047000.0,39820000,,,,176515000,,,,
,148000000.0,715000000.0,478000000,,,,1480000000,,,,
,156000000.0,573000000.0,5394000000,,,,1464000000,,,,
,216000000.0,156000000.0,222000000,,,,1731000000,,,,
,199000000.0,20000000.0,-79000000,,,,1704000000,,,,
,634457935.3,424000000.0,278000000,,,,886000000,,,,
,634457935.3,-793000000.0,-798000000,,,,1016000000,,,,
,634457935.3,1978000000.0,1098000000,,,,955000000,,,,
,634457935.3,-306000000.0,-244000000,,,,991000000,,,,
,63000000.0,-107000000.0,-146000000,,,,681000000,,,,
,58000000.0,339000000.0,274000000,,,,602000000,,,,
,57000000.0,25000000.0,32000000,,,,527000000,,,,
,56000000.0,190000000.0,161000000,,,,508000000,,,,
,154000000.0,620000000.0,506000000,,,,1670000000,,,,
,148000000.0,538000000.0,458000000,,,,1508000000,,,,
,140000000.0,553000000.0,475000000,,,,1509000000,,,,
,132000000.0,525000000.0,446000000,,,,1475000000,,,,
,350000000.0,401000000.0,10734000000,,,,1996000000,,,,
,304000000.0,724000000.0,641000000,,,,2032000000,,,,
,299000000.0,1109000000.0,845000000,,,,2126000000,,,,
,287000000.0,774000000.0,664000000,,,,1950000000,,,,
,634457935.3,399700000.0,310800000,,,,1322400000,,,,
,634457935.3,262600000.0,193600000,,,,1192600000,,,,
,634457935.3,378000000.0,300300000,,,,1287600000,,,,
,634457935.3,291700000.0,246200000,,,,1258500000,,,,
,634457935.3,386000000.0,318000000,,,,1278000000,,,,
,634457935.3,223000000.0,259000000,,,,1103000000,,,,
,634457935.3,576000000.0,526000000,,,,1698000000,,,,
,634457935.3,-563000000.0,-288000000,,,,2301000000,,,,
,225300000.0,545500000.0,489500000,,,,1041700000,,,,
,207000000.0,389300000.0,338200000,,,,923200000,,,,
,195700000.0,356100000.0,309500000,,,,895400000,,,,
,195500000.0,364300000.0,325200000,,,,859900000,,,,
,515000000.0,308000000.0,204000000,,,,1236000000,,,,
,468000000.0,165000000.0,76000000,,,,1027000000,,,,
,451000000.0,245000000.0,211000000,,,,1072000000,,,,
,421000000.0,139000000.0,185000000,,,,865000000,,,,
,1684800000.0,1476400000.0,1355300000,,,,4927000000,,,,
,1838000000.0,2469100000.0,2116800000,,,,5720200000,,,,
,1465400000.0,1437200000.0,1208400000,,,,4414200000,,,,
,1390200000.0,1643700000.0,1412000000,,,,4277400000,,,,
,634457935.3,784000000.0,627000000,,,,1982000000,,,,
,634457935.3,737000000.0,561000000,,,,1862000000,,,,
,634457935.3,563000000.0,445000000,,,,1723000000,,,,
,634457935.3,765000000.0,723000000,,,,1887000000,,,,
,21818000.0,-1666000.0,31698000,,,,122949000,,,,
,15801000.0,71352000.0,72991000,,,,121938000,,,,
,15052000.0,44845000.0,39362000,,,,94981000,,,,
,13192000.0,-53855000.0,-47294000,,,,48387000,,,,
,634457935.3,-24390000.0,-5974000,,,,1118817000,,,,
,634457935.3,400507000.0,334565000,,,,1213412000,,,,
,634457935.3,99096000.0,387968000,,,,968432000,,,,
,634457935.3,670563000.0,521119000,,,,1421255000,,,,
,634457935.3,1124000000.0,907000000,,,,2912000000,,,,
,634457935.3,881000000.0,677000000,,,,2618000000,,,,
,634457935.3,427760000.0,337466000,,,,1704077000,,,,
,634457935.3,-52555000.0,-42467000,,,,1276567000,,,,
,634457935.3,277100000.0,215100000,,,,751800000,,,,
,634457935.3,268500000.0,201600000,,,,729700000,,,,
,634457935.3,111600000.0,87400000,,,,637500000,,,,
,634457935.3,300400000.0,224200000,,,,635100000,,,,
,634457935.3,49960000.0,68339000,,,,792799000,,,,
,634457935.3,188702000.0,156362000,,,,784847000,,,,
,634457935.3,92240000.0,50994000,,,,741170000,,,,
,634457935.3,96734000.0,66687000,,,,749314000,,,,
,634457935.3,328282000.0,316386000,,,,368457000,,,,
,634457935.3,60517000.0,57539000,,,,350948000,,,,
,634457935.3,263334000.0,252856000,,,,389939000,,,,
,634457935.3,95627000.0,91286000,,,,393899000,,,,
,634457935.3,69615000.0,64846000,,,,252587000,,,,
,634457935.3,176949000.0,168444000,,,,252695000,,,,
,634457935.3,101649000.0,95745000,,,,253071000,,,,
,634457935.3,78842000.0,73661000,,,,264755000,,,,
,634457935.3,1050000000.0,1018000000,,,,2951000000,,,,
,634457935.3,580000000.0,456000000,,,,2929000000,,,,
,634457935.3,1030000000.0,873000000,,,,3771000000,,,,
,634457935.3,671000000.0,523000000,,,,2740000000,,,,
,61753000.0,85754000.0,98254000,,,,379931000,,,,
,53706000.0,157728000.0,143766000,,,,407729000,,,,
,51157000.0,153307000.0,148538000,,,,466575000,,,,
,45908000.0,90393000.0,91761000,,,,331310000,,,,
,634457935.3,760181000.0,679982000,,,,791956000,,,,
,634457935.3,373095000.0,341862000,,,,349312000,,,,
,634457935.3,119396000.0,63602000,,,,191376000,,,,
,634457935.3,272508000.0,243057000,,,,228367000,,,,
,634457935.3,207900000.0,185300000,,,,618400000,,,,
,634457935.3,217600000.0,191600000,,,,639000000,,,,
,634457935.3,62400000.0,51000000,,,,476000000,,,,
,634457935.3,417500000.0,364500000,,,,859400000,,,,
,634457935.3,352789000.0,264520000,,,,1061304000,,,,
,634457935.3,482003000.0,366143000,,,,1361807000,,,,
,634457935.3,344368000.0,271923000,,,,1087446000,,,,
,634457935.3,456382000.0,346260000,,,,1207257000,,,,
,634457935.3,-283000000.0,-289000000,,,,1943000000,,,,
,634457935.3,667000000.0,359000000,,,,2259000000,,,,
,634457935.3,785000000.0,501000000,,,,3132000000,,,,
,634457935.3,793000000.0,521000000,,,,1966000000,,,,
,247000000.0,-750000000.0,-578000000,,,,935000000,,,,
,223000000.0,-495000000.0,-383000000,,,,633000000,,,,
,224000000.0,-224000000.0,-192000000,,,,1129000000,,,,
,255000000.0,-953000000.0,-736000000,,,,177000000,,,,
,634457935.3,390461000.0,287220000,,,,454151000,,,,
,634457935.3,283907000.0,198620000,,,,357761000,,,,
,634457935.3,254429000.0,191307000,,,,318282000,,,,
,634457935.3,250982000.0,183869000,,,,313109000,,,,
,634457935.3,184000000.0,167948000,,,,297313000,,,,
,634457935.3,219638000.0,202998000,,,,266285000,,,,
,634457935.3,170106000.0,156056000,,,,293770000,,,,
,634457935.3,128511000.0,114633000,,,,249118000,,,,
,634457935.3,6307000000.0,4690000000,,,,20506000000,,,,
,634457935.3,3592000000.0,2730000000,,,,17011000000,,,,
,634457935.3,-26613000000.0,-20070000000,,,,15973000000,,,,
,634457935.3,-372000000.0,-680000000,,,,14643000000,,,,
,130608000.0,52124000.0,43241000,,,,521090000,,,,
,114191000.0,117065000.0,87678000,,,,509638000,,,,
,120300000.0,97523000.0,77663000,,,,502849000,,,,
,115991000.0,87762000.0,69872000,,,,477212000,,,,
,6096000000.0,12513000000.0,10394000000,,,,23678000000,,,,
,5197000000.0,11503000000.0,9497000000,,,,21040000000,,,,
,5207000000.0,13055000000.0,11219000000,,,,22862000000,,,,
,4763000000.0,8133000000.0,7846000000,,,,17276000000,,,,
,634457935.3,315200000.0,239700000,,,,700700000,,,,
,634457935.3,277900000.0,210600000,,,,643400000,,,,
,634457935.3,262200000.0,196100000,,,,618800000,,,,
,634457935.3,287600000.0,221500000,,,,640600000,,,,
,634457935.3,48059000.0,46204000,,,,159507000,,,,
,634457935.3,49739000.0,48236000,,,,138165000,,,,
,634457935.3,102211000.0,94725000,,,,147122000,,,,
,634457935.3,-33623000.0,-28289000,,,,134224000,,,,
,634457935.3,2613000000.0,1868000000,,,,7594000000,,,,
,634457935.3,1049000000.0,892000000,,,,5333000000,,,,
,634457935.3,1406000000.0,1226000000,,,,5417000000,,,,
,634457935.3,1606000000.0,1245000000,,,,5386000000,,,,
,634457935.3,644000000.0,341000000,,,,1340000000,,,,
,634457935.3,-467000000.0,-373000000,,,,1105000000,,,,
,634457935.3,105000000.0,104000000,,,,1206000000,,,,
,634457935.3,143000000.0,20000000,,,,1093000000,,,,
,634457935.3,911000000.0,709000000,,,,2066000000,,,,
,634457935.3,883000000.0,694000000,,,,2125000000,,,,
,634457935.3,746000000.0,604000000,,,,1991000000,,,,
,634457935.3,746000000.0,581000000,,,,1918000000,,,,
,634457935.3,451565000.0,373106000,,,,1214330000,,,,
,634457935.3,428845000.0,334833000,,,,1149241000,,,,
,634457935.3,379255000.0,295560000,,,,1045299000,,,,
,634457935.3,364515000.0,293137000,,,,972725000,,,,
,634457935.3,422000000.0,335000000,,,,1798000000,,,,
,634457935.3,216000000.0,242000000,,,,1843000000,,,,
,634457935.3,576000000.0,454000000,,,,2246000000,,,,
,634457935.3,373000000.0,309000000,,,,1819000000,,,,
,634457935.3,512000000.0,269000000,,,,2084000000,,,,
,634457935.3,336000000.0,304000000,,,,1848000000,,,,
,634457935.3,333000000.0,300000000,,,,1978000000,,,,
,634457935.3,400000000.0,264000000,,,,1953000000,,,,
,634457935.3,262519000.0,196247000,,,,545087000,,,,
,634457935.3,235680000.0,184239000,,,,492195000,,,,
,634457935.3,263188000.0,209851000,,,,495819000,,,,
,634457935.3,235410000.0,188817000,,,,465427000,,,,
,65900000.0,251200000.0,202900000,,,,531800000,,,,
,74000000.0,223500000.0,182600000,,,,512400000,,,,
,84600000.0,107500000.0,49500000,,,,501400000,,,,
,71700000.0,148900000.0,111400000,,,,466400000,,,,
,634457935.3,735000000.0,561000000,,,,2864000000,,,,
,634457935.3,3942000000.0,3262000000,,,,5357000000,,,,
,634457935.3,-3810000000.0,-2788000000,,,,1035000000,,,,
,634457935.3,2756000000.0,2385000000,,,,4830000000,,,,
,106600000.0,145000000.0,137500000,,,,614200000,,,,
,97200000.0,119400000.0,107200000,,,,553700000,,,,
,89000000.0,171700000.0,146700000,,,,581000000,,,,
,90000000.0,128400000.0,123400000,,,,511900000,,,,
,87800000.0,207500000.0,180900000,,,,755500000,,,,
,86200000.0,118700000.0,110200000,,,,711900000,,,,
,-10300000.0,1018000000.0,1215600000,,,,-56800000,,,,
,110700000.0,265100000.0,225800000,,,,983400000,,,,
,634457935.3,275000000.0,217200000,,,,705800000,,,,
,634457935.3,223700000.0,177800000,,,,647400000,,,,
,634457935.3,210700000.0,163600000,,,,618100000,,,,
,634457935.3,219800000.0,164600000,,,,580600000,,,,
,634457935.3,357000000.0,253000000,,,,1252000000,,,,
,634457935.3,778000000.0,567000000,,,,1330000000,,,,
,634457935.3,304000000.0,224000000,,,,741000000,,,,
,634457935.3,1479000000.0,1106000000,,,,1549000000,,,,
,634457935.3,357000000.0,253000000,,,,1252000000,,,,
,634457935.3,778000000.0,567000000,,,,1330000000,,,,
,634457935.3,304000000.0,224000000,,,,741000000,,,,
,634457935.3,1479000000.0,1106000000,,,,1549000000,,,,
,634457935.3,555400000.0,438400000,,,,913500000,,,,
,634457935.3,613500000.0,381800000,,,,859500000,,,,
,634457935.3,537300000.0,345300000,,,,830000000,,,,
,634457935.3,199600000.0,78900000,,,,679000000,,,,
,634457935.3,1934000000.0,1083000000,,,,2750000000,,,,
,634457935.3,1396000000.0,718000000,,,,2063000000,,,,
,634457935.3,1469000000.0,708000000,,,,1864000000,,,,
,634457935.3,729000000.0,329000000,,,,1407000000,,,,
,634457935.3,359000000.0,258000000,,,,1823000000,,,,
,634457935.3,187000000.0,166000000,,,,1630000000,,,,
,46000000.0,77000000.0,234000000,,,,3043000000,,,,
,46000000.0,121000000.0,95000000,,,,1620000000,,,,
,200981000.0,372059000.0,316997000,,,,780851000,,,,
,203214000.0,250514000.0,220029000,,,,641556000,,,,
,199672000.0,391466000.0,333548000,,,,790984000,,,,
,174882000.0,336717000.0,313417000,,,,667983000,,,,
,634457935.3,379187000.0,271236000,,,,816517000,,,,
,634457935.3,214753000.0,164100000,,,,769571000,,,,
,634457935.3,156155000.0,119607000,,,,761331000,,,,
,634457935.3,14167000.0,16964000,,,,664851000,,,,
,22388000.0,185313000.0,148993000,,,,321814000,,,,
,21489000.0,163986000.0,125001000,,,,299902000,,,,
,20658000.0,147285000.0,114970000,,,,276149000,,,,
,19455000.0,82065000.0,66145000,,,,215301000,,,,
,634457935.3,881000000.0,737000000,,,,1515000000,,,,
,634457935.3,845000000.0,708000000,,,,1497000000,,,,
,634457935.3,1185000000.0,1002000000,,,,1850000000,,,,
,634457935.3,978000000.0,834000000,,,,1595000000,,,,
,604000000.0,-1036000000.0,-1131000000,,,,3239000000,,,,
,561000000.0,236000000.0,-2803000000,,,,3722000000,,,,
,2565000000.0,2721000000.0,2636000000,,,,6370000000,,,,
,2565000000.0,-1661000000.0,-1144000000,,,,2963000000,,,,
,634457935.3,506800000.0,416800000,,,,1583500000,,,,
,634457935.3,765800000.0,595700000,,,,1554600000,,,,
,634457935.3,885300000.0,688400000,,,,1721600000,,,,
,634457935.3,817200000.0,638900000,,,,1590900000,,,,
,634457935.3,3750000000.0,2836000000,,,,5057000000,,,,
,634457935.3,4191000000.0,3022000000,,,,5134000000,,,,
,634457935.3,3439000000.0,2846000000,,,,5014000000,,,,
,634457935.3,4905000000.0,4045000000,,,,6098000000,,,,
,634457935.3,269607000.0,196496000,,,,1689105000,,,,
,634457935.3,285859000.0,217710000,,,,1540815000,,,,
,634457935.3,225546000.0,171204000,,,,1448110000,,,,
,634457935.3,297665000.0,227531000,,,,1528066000,,,,
,1134000000.0,1817000000.0,1522000000,,,,4827000000,,,,
,1055000000.0,2264000000.0,1729000000,,,,5062000000,,,,
,1412000000.0,1814000000.0,1551000000,,,,6904000000,,,,
,1158000000.0,825000000.0,360000000,,,,5436000000,,,,
,634457935.3,327621000.0,263590000,,,,1201127000,,,,
,634457935.3,219085000.0,196681000,,,,1064761000,,,,
,634457935.3,202798000.0,182644000,,,,1046598000,,,,
,634457935.3,273064000.0,220971000,,,,1016894000,,,,
,634457935.3,245243000.0,199618000,,,,346167000,,,,
,634457935.3,218794000.0,178517000,,,,321182000,,,,
,634457935.3,249984000.0,204240000,,,,345738000,,,,
,634457935.3,231538000.0,188945000,,,,328609000,,,,
,634457935.3,6840000000.0,5486000000,,,,13984000000,,,,
,634457935.3,8337000000.0,6836000000,,,,16143000000,,,,
,634457935.3,5541000000.0,4506000000,,,,9797000000,,,,
,634457935.3,4299000000.0,3367000000,,,,9252000000,,,,
,634457935.3,295000000.0,227000000,,,,485000000,,,,
,634457935.3,223000000.0,170000000,,,,418000000,,,,
,634457935.3,-240000000.0,-235000000,,,,394000000,,,,
,634457935.3,-1000000.0,-17000000,,,,305000000,,,,
,634457935.3,173099000.0,128676000,,,,683529000,,,,
,634457935.3,143101000.0,-263262000,,,,605488000,,,,
,44710000.0,-494134000.0,-332164000,,,,735275000,,,,
,44710000.0,125394000.0,103278000,,,,664349000,,,,
,87200000.0,41100000.0,-22900000,,,,755000000,,,,
,61800000.0,129500000.0,116200000,,,,618500000,,,,
,84659000.0,138474000.0,105173000,,,,828432000,,,,
,62709000.0,299198000.0,220898000,,,,904156000,,,,
,634457935.3,2117000000.0,1450000000,,,,5670000000,,,,
,634457935.3,1973000000.0,1423000000,,,,5452000000,,,,
,634457935.3,2072000000.0,1426000000,,,,5534000000,,,,
,634457935.3,988000000.0,668000000,,,,5086000000,,,,
,634457935.3,167302000.0,276280000,,,,284487000,,,,
,634457935.3,-120577000.0,145788000,,,,268863000,,,,
,634457935.3,-21835000.0,146394000,,,,246060000,,,,
,634457935.3,-35407000.0,-63417000,,,,277861000,,,,
,634457935.3,231613000.0,165997000,,,,890851000,,,,
,634457935.3,176038000.0,142633000,,,,859711000,,,,
,634457935.3,180818000.0,141697000,,,,754299000,,,,
,634457935.3,-14802000.0,-10797000,,,,454294000,,,,
,634457935.3,135000000.0,-73000000,,,,1213000000,,,,
,634457935.3,459000000.0,252000000,,,,1343000000,,,,
,634457935.3,45000000.0,-97000000,,,,1061000000,,,,
,634457935.3,-178000000.0,-243000000,,,,904000000,,,,
,506000000.0,406000000.0,392000000,,,,2382000000,,,,
,503000000.0,288000000.0,259000000,,,,2287000000,,,,
,468000000.0,205000000.0,223000000,,,,2288000000,,,,
,484000000.0,125000000.0,157000000,,,,2206000000,,,,
,634457935.3,-144000000.0,-108000000,,,,243000000,,,,
,634457935.3,-349000000.0,-224000000,,,,242000000,,,,
,634457935.3,-114000000.0,-79000000,,,,241000000,,,,
,634457935.3,-444000000.0,-430000000,,,,81000000,,,,
,69000000.0,337500000.0,268400000,,,,769700000,,,,
,71500000.0,780500000.0,619900000,,,,1152600000,,,,
,59300000.0,832400000.0,654400000,,,,1243000000,,,,
,57000000.0,617100000.0,494900000,,,,1002400000,,,,
,634457935.3,6318000000.0,4807000000,,,,13665000000,,,,
,634457935.3,5448000000.0,4145000000,,,,12742000000,,,,
,634457935.3,3756000000.0,2857000000,,,,10831000000,,,,
,634457935.3,4523000000.0,3432000000,,,,11456000000,,,,
,634457935.3,1881000000.0,1430000000,,,,2805000000,,,,
,634457935.3,1861000000.0,1427000000,,,,2745000000,,,,
,634457935.3,1710000000.0,1359000000,,,,2924000000,,,,
,634457935.3,1148000000.0,758000000,,,,2414000000,,,,
,634457935.3,204238000.0,176917000,,,,438248000,,,,
,634457935.3,292621000.0,227901000,,,,482307000,,,,
,634457935.3,277082000.0,222283000,,,,465170000,,,,
,31900000.0,278732000.0,234356000,,,,537765000,,,,
,634457935.3,-199000000.0,-152000000,,,,30000000,,,,
,634457935.3,-130000000.0,-64000000,,,,-66000000,,,,
,634457935.3,-389000000.0,-313000000,,,,-96000000,,,,
,634457935.3,-402000000.0,-352000000,,,,-185000000,,,,
,634457935.3,874040581.3,0,,,,0,,,,
,4000000.0,71000000.0,106000000,,,,407000000,,,,
,5000000.0,-12000000.0,36000000,,,,241000000,,,,
,4000000.0,-86000000.0,-96000000,,,,334000000,,,,
,477000000.0,1326000000.0,1108000000,,,,3388000000,,,,
,514000000.0,1336000000.0,1228000000,,,,3440000000,,,,
,471000000.0,1296000000.0,1068000000,,,,3324000000,,,,
,381000000.0,776000000.0,668000000,,,,2679000000,,,,
,634457935.3,1061000000.0,828000000,,,,3372000000,,,,
,634457935.3,-452000000.0,-274000000,,,,2849000000,,,,
